dates,campaign_id,campaign_name,creative_name,ad_id,total_spent,impressions,clicks,leads,platform,ad_set_name,ad_set_id,click_through_rate
2024-10-28,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,India's_First_Tech_MBA_Static_200924,120212285739390229,733.63,5426.0,41.0,7.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.7556210836712126
2024-10-28,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Drive_Innovation_Static_240924,120212341302630229,228.76,3950.0,8.0,1.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.20253164556962028
2024-10-28,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,1.2_Cr_Static_200924,120212409341690229,1626.23,18038.0,63.0,14.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.349262667701519
2024-10-28,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Regula_VS_Tech_Static_240924,120212409196250229,430.08,3216.0,13.0,2.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.404228855721393
2024-10-28,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,India's_First_Tech_MBA_Static_200924,120212409290100229,3688.19,52714.0,199.0,12.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.3775088211860227
2024-10-28,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Drive_Innovation_Static_240924,120212409232300229,258.77,2753.0,9.0,1.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.32691609153650564
2024-10-28,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Transform_Ideas_Static_240924,120212409252830229,64.15,663.0,3.0,1.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.4524886877828055
2024-10-27,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Regula_VS_Tech_Static_240924,120212341312480229,82.34,955.0,6.0,1.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.6282722513089005
2024-10-27,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,India's_First_Tech_MBA_Static_200924,120212285739390229,796.59,5109.0,32.0,12.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.6263456645136034
2024-10-27,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Transform_Ideas_Static_240924,120212341286500229,59.84,396.0,3.0,1.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.7575757575757576
2024-10-27,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Drive_Innovation_Static_240924,120212341302630229,286.01,4203.0,13.0,3.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.30930287889602665
2024-10-27,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,1.2_Cr_Static_200924,120212285781150229,6895.88,77613.0,256.0,50.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.32984165023900636
2024-10-27,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,1.2_Cr_Static_200924,120212409341690229,769.57,8018.0,15.0,4.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.18707907208780244
2024-10-27,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Regula_VS_Tech_Static_240924,120212409196250229,390.5,2934.0,13.0,4.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.44308111792774374
2024-10-27,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,India's_First_Tech_MBA_Static_200924,120212409290100229,4373.32,54728.0,265.0,23.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.4842128343809385
2024-10-27,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Drive_Innovation_Static_240924,120212409232300229,392.6,3519.0,7.0,2.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.19892014776925265
2024-10-26,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,1.2_Cr_Static_200924,120212285781150229,6678.85,59092.0,205.0,23.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.34691667230758816
2024-10-26,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Transform_Ideas_Static_240924,120212341286500229,35.92,338.0,2.0,1.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.591715976331361
2024-10-26,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,1.2_Cr_Static_200924,120212409341690229,612.18,6305.0,16.0,3.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.253766851704996
2024-10-26,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Regula_VS_Tech_Static_240924,120212409196250229,599.15,4499.0,18.0,1.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.40008890864636587
2024-10-26,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,India's_First_Tech_MBA_Static_200924,120212409290100229,3784.74,52958.0,218.0,9.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.4116469655198459
2024-10-25,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,1.2_Cr_Static_200924,120212285781150229,6804.08,74307.0,252.0,28.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.3391335944123703
2024-10-25,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Any_Function_Any_Field_Static_200924,120212285633300229,69.12,871.0,3.0,1.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.3444316877152698
2024-10-25,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,India's_First_Tech_MBA_Static_200924,120212285739390229,584.53,3925.0,26.0,1.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.6624203821656051
2024-10-25,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Transform_Ideas_Static_240924,120212341286500229,52.2,409.0,2.0,1.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.4889975550122249
2024-10-25,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,1.2_Cr_Static_200924,120212409341690229,408.9,4678.0,18.0,2.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.38477982043608383
2024-10-25,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Regula_VS_Tech_Static_240924,120212409196250229,537.59,3169.0,10.0,3.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.3155569580309246
2024-10-25,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,India's_First_Tech_MBA_Static_200924,120212409290100229,4351.54,56213.0,254.0,11.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.4518527742692971
2024-10-25,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Drive_Innovation_Static_240924,120212409232300229,368.62,3884.0,9.0,1.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.23171987641606592
2024-10-24,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Regula_VS_Tech_Static_240924,120212341312480229,172.3,1749.0,5.0,1.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.2858776443682104
2024-11-13,350165056,MBATech_C2_LeadGen-3_061124,India's_First_Tech_MBA_Static-4_200924,560482046,10.41,2.0,0.0,0.0,LinkedIn,linkedin_ad,-1.0,0.0
2024-10-24,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Any_Function_Any_Field_Static_200924,120212285633300229,131.74,532.0,1.0,1.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.18796992481203006
2024-10-24,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,India's_First_Tech_MBA_Static_200924,120212285739390229,504.32,3526.0,26.0,5.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.737379466817924
2024-10-24,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Transform_Ideas_Static_240924,120212341286500229,59.25,402.0,3.0,2.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.7462686567164178
2024-10-24,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Drive_Innovation_Static_240924,120212341302630229,189.12,3812.0,14.0,4.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.36726128016789084
2024-10-24,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,1.2_Cr_Static_200924,120212285781150229,6908.74,73146.0,245.0,61.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.3349465452656331
2024-10-24,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Regula_VS_Tech_Static_240924,120212409196250229,500.72,3589.0,14.0,2.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.3900808024519365
2024-10-24,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,India's_First_Tech_MBA_Static_200924,120212409290100229,4682.53,67646.0,302.0,24.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.4464417703929279
2024-10-24,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Drive_Innovation_Static_240924,120212409232300229,401.45,4361.0,7.0,2.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.16051364365971107
2024-10-23,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,1.2_Cr_Static_200924,120212285781150229,7093.55,77192.0,254.0,53.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.3290496424499948
2024-10-23,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,India's_First_Tech_MBA_Static_200924,120212285739390229,618.04,4505.0,36.0,5.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.7991120976692565
2024-10-23,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Drive_Innovation_Static_240924,120212341302630229,163.79,3365.0,6.0,3.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.17830609212481427
2024-10-23,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,1.2_Cr_Static_200924,120212409341690229,122.97,1774.0,4.0,3.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.2254791431792559
2024-10-23,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Transform_Ideas_Static_240924,120212409252830229,54.95,608.0,2.0,1.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.3289473684210526
2024-10-23,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Regula_VS_Tech_Static_240924,120212409196250229,507.23,4068.0,14.0,2.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.344149459193707
2024-10-23,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,India's_First_Tech_MBA_Static_200924,120212409290100229,4994.97,89926.0,354.0,18.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.39365700687231725
2024-10-23,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Drive_Innovation_Static_240924,120212409232300229,286.93,4835.0,8.0,2.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.1654601861427094
2024-10-22,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,1.2_Cr_Static_200924,120212285781150229,7083.08,72461.0,291.0,55.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.401595340942024
2024-10-22,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,India's_First_Tech_MBA_Static_200924,120212285739390229,606.36,4479.0,33.0,5.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.7367716008037508
2024-10-22,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Drive_Innovation_Static_240924,120212341302630229,219.12,4813.0,12.0,1.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.24932474548098899
2024-10-22,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Regula_VS_Tech_Static_240924,120212409196250229,667.48,5922.0,14.0,4.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.2364066193853428
2024-10-22,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Any_Function_Any_Field_Static_200924,120212409322200229,16.19,143.0,2.0,1.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,1.3986013986013985
2024-10-22,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,India's_First_Tech_MBA_Static_200924,120212409290100229,4670.16,85625.0,346.0,35.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.4040875912408759
2024-10-22,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Drive_Innovation_Static_240924,120212409232300229,466.48,8008.0,18.0,2.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.2247752247752248
2024-10-22,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,1.2_Cr_Static_200924,120212409341690229,165.05,2844.0,5.0,1.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.17580872011251758
2024-10-21,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,1.2_Cr_Static_200924,120212285781150229,6807.04,75871.0,251.0,38.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.33082468927521713
2024-10-21,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,India's_First_Tech_MBA_Static_200924,120212285739390229,749.16,5890.0,40.0,6.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.6791171477079796
2024-10-21,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Drive_Innovation_Static_240924,120212341302630229,235.74,4821.0,12.0,1.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.24891101431238333
2024-10-21,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,India's_First_Tech_MBA_Static_200924,120212409290100229,4462.57,94205.0,327.0,25.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.3471153335810201
2024-10-21,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Drive_Innovation_Static_240924,120212409232300229,588.41,10938.0,14.0,2.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.12799414883891022
2024-10-21,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,1.2_Cr_Static_200924,120212409341690229,209.76,4996.0,15.0,1.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.300240192153723
2024-10-20,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Regula_VS_Tech_Static_240924,120212341312480229,314.96,6002.0,19.0,1.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.31656114628457177
2024-10-20,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,1.2_Cr_Static_200924,120212285781150229,6665.81,72167.0,228.0,47.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.3159338755941081
2024-10-20,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,India's_First_Tech_MBA_Static_200924,120212285739390229,786.16,5686.0,28.0,4.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.4924375659514597
2024-10-20,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Drive_Innovation_Static_240924,120212341302630229,221.32,4546.0,3.0,1.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.06599208095028597
2024-10-20,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Regula_VS_Tech_Static_240924,120212409196250229,645.82,5373.0,23.0,4.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.4280662572119859
2024-10-20,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,1.2_Cr_Static_200924,120212409341690229,206.92,3921.0,10.0,2.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.2550369803621525
2024-09-25,340811576,MBATech_C2_LeadGen-1_240924,Next_Gen_Leadership_Static-3_240924,524459346,756.5,2337.0,10.0,1.0,LinkedIn,linkedin_ad,-1.0,0.42789901583226364
2024-10-20,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,India's_First_Tech_MBA_Static_200924,120212409290100229,4331.15,90674.0,304.0,22.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.33526700046319785
2024-10-20,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Drive_Innovation_Static_240924,120212409232300229,776.25,13660.0,26.0,2.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.1903367496339678
2024-10-19,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,India's_First_Tech_MBA_Static_200924,120212285739390229,833.96,6598.0,31.0,4.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.4698393452561382
2024-10-19,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,1.2_Cr_Static_200924,120212285781150229,5765.28,71009.0,198.0,37.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.27883789378811136
2024-10-19,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Are_you_ready_Static_200924,120212285678680229,108.57,1017.0,5.0,1.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.4916420845624385
2024-10-19,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Drive_Innovation_Static_240924,120212341302630229,347.28,5264.0,18.0,3.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.34194528875379937
2024-10-19,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,India's_First_Tech_MBA_Static_200924,120212409290100229,4204.83,86673.0,298.0,13.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.3438210284633046
2024-10-19,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Regula_VS_Tech_Static_240924,120212409196250229,426.2,3215.0,12.0,3.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.37325038880248834
2024-10-19,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Drive_Innovation_Static_240924,120212409232300229,711.56,10161.0,22.0,1.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.21651412262572584
2024-10-19,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,1.2_Cr_Static_200924,120212409341690229,131.23,1654.0,5.0,1.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.3022974607013301
2024-10-18,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Regula_VS_Tech_Static_240924,120212341312480229,193.27,3733.0,10.0,5.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.26788106080900076
2024-10-18,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,India's_First_Tech_MBA_Static_200924,120212285739390229,1091.11,8595.0,37.0,6.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.4304828388598022
2024-10-18,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Drive_Innovation_Static_240924,120212341302630229,264.29,3965.0,12.0,2.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.3026481715006305
2024-10-18,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,1.2_Cr_Static_200924,120212285781150229,6064.32,68062.0,188.0,48.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.27621874173547645
2024-10-18,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,India's_First_Tech_MBA_Static_200924,120212409290100229,4808.75,102313.0,337.0,22.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.3293814080322149
2024-10-18,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Drive_Innovation_Static_240924,120212409232300229,630.17,8819.0,16.0,2.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.1814264655856673
2024-10-17,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,1.2_Cr_Static_200924,120212285781150229,6230.69,79731.0,208.0,48.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.26087719958359984
2024-10-17,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,India's_First_Tech_MBA_Static_200924,120212285739390229,1096.68,8504.0,45.0,8.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.5291627469426152
2024-10-17,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Transform_Ideas_Static_240924,120212341286500229,143.02,1451.0,4.0,1.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.2756719503790489
2024-10-17,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Drive_Innovation_Static_240924,120212341302630229,314.38,4446.0,13.0,3.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.29239766081871343
2024-10-17,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Regula_VS_Tech_Static_240924,120212341312480229,157.56,3493.0,11.0,2.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.31491554537646727
2024-10-17,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,1.2_Cr_Static_200924,120212409341690229,122.69,1576.0,3.0,1.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.1903553299492386
2024-10-17,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Regula_VS_Tech_Static_240924,120212409196250229,194.82,1789.0,6.0,1.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.3353828954723309
2024-10-17,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Next_Gen_Leadership_Static_200924,120212409403010229,30.74,601.0,1.0,1.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.16638935108153077
2024-10-17,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,India's_First_Tech_MBA_Static_200924,120212409290100229,4585.48,103116.0,316.0,25.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.30645098723767406
2024-10-17,120212409143760229,MBA_Tech_C-2_Lead_Gen-3_260924,Drive_Innovation_Static_240924,120212409232300229,903.54,10337.0,25.0,4.0,Facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,0.24184966624746057
2024-10-16,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Regula_VS_Tech_Static_240924,120212341312480229,197.08,4386.0,15.0,1.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.3419972640218878
2024-10-16,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,1.2_Cr_Static_200924,120212285781150229,6887.69,88050.0,245.0,48.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.2782509937535491
2024-10-16,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,India's_First_Tech_MBA_Static_200924,120212285739390229,632.28,4875.0,25.0,3.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.5128205128205128
2024-09-26,340811576,MBATech_C2_LeadGen-1_240924,Next_Gen_Leadership_Static-3_240924,524459346,21.69,20.0,0.0,0.0,LinkedIn,linkedin_ad,-1.0,0.0
2024-10-16,120212285593820229,MBA_Tech_C-2_Lead_Gen-2_210924,Transform_Ideas_Static_240924,120212341286500229,126.3,1363.0,8.0,1.0,Facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,0.586940572267058
